"Il10","Slpi","Bcl6","Mta3","Pax5","Mitf","Bach2","Myc","Spib","condition"
0,0,0,0,0,0,0,0,0,"N6"
2,0,0,1,0,0,1,0,0,"N6"
0,0,0,0,1,0,0,0,1,"N6"
1,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,1,0,1,0,2,"N6"
0,0,0,0,0,0,1,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,1,0,3,0,0,"N6"
0,0,0,0,0,0,1,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
1,1,0,0,1,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
3,0,0,0,0,0,0,1,0,"N6"
2,2,0,0,1,0,1,0,1,"N6"
1,0,1,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
2,2,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
7,0,0,0,0,0,0,0,0,"N6"
4,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,1,0,0,"N6"
0,0,0,0,0,0,2,1,0,"N6"
0,0,0,0,1,0,0,0,0,"N6"
2,0,0,0,1,0,1,0,1,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,2,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,1,0,0,0,0,0,0,"N6"
1,0,0,0,1,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,1,"N6"
0,3,0,0,0,0,0,0,1,"N6"
0,0,0,0,0,0,1,0,1,"N6"
0,0,0,0,0,0,0,0,0,"N6"
3,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,3,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,1,0,0,0,0,0,0,0,"N6"
2,21,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,1,0,0,"N6"
4,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,1,0,2,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,1,0,0,0,0,1,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,1,0,1,0,1,0,0,"N6"
2,0,0,0,0,0,0,0,0,"N6"
2,0,0,0,1,0,0,0,0,"N6"
0,0,0,0,0,0,2,0,1,"N6"
0,2,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,3,"N6"
0,0,0,0,0,0,0,1,0,"N6"
4,0,0,0,1,0,0,0,0,"N6"
0,1,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,1,0,0,"N6"
4,0,0,0,1,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,1,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
1,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,1,0,0,"N6"
1,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,1,0,0,"N6"
0,3,0,0,0,0,0,0,0,"N6"
2,0,0,0,1,0,0,0,0,"N6"
4,0,0,0,1,0,0,0,0,"N6"
0,0,0,0,1,0,0,0,0,"N6"
1,0,0,0,2,0,2,0,0,"N6"
1,0,0,0,1,0,0,0,0,"N6"
2,0,0,0,1,0,0,0,0,"N6"
0,1,0,0,0,0,2,0,0,"N6"
1,0,0,0,0,0,0,0,0,"N6"
1,2,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
5,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,1,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,1,0,0,0,2,"N6"
1,12,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
5,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,1,0,1,0,2,"N6"
0,0,0,0,1,0,0,0,0,"N6"
0,0,0,0,0,0,0,1,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
5,0,0,0,1,0,0,0,1,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,5,0,1,0,3,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,2,0,0,"N6"
0,0,0,0,2,0,1,0,4,"N6"
0,4,0,0,0,0,0,0,0,"N6"
3,0,0,0,0,0,1,1,0,"N6"
0,0,0,0,1,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
5,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,1,0,0,0,0,"N6"
2,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,4,0,0,0,1,"N6"
4,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,3,0,4,0,0,"N6"
2,9,0,0,1,0,2,0,0,"N6"
2,0,0,1,0,0,0,0,0,"N6"
1,0,0,0,0,0,0,0,1,"N6"
0,0,0,0,2,0,2,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
2,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,2,"N6"
3,0,0,0,0,0,1,0,0,"N6"
0,0,0,0,0,0,1,0,0,"N6"
0,0,0,0,1,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,1,"N6"
1,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,2,0,0,"N6"
0,0,0,0,0,0,0,0,1,"N6"
0,2,0,0,0,0,0,0,1,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,2,0,0,"N6"
0,0,0,0,0,0,1,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
6,1,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,1,0,0,"N6"
0,0,0,0,1,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,1,"N6"
0,0,0,0,0,0,1,0,2,"N6"
3,0,0,1,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,1,0,0,0,0,0,1,"N6"
5,0,0,0,0,0,1,0,0,"N6"
8,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,2,0,1,0,1,"N6"
0,0,0,0,0,0,0,0,0,"N6"
1,1,0,0,0,0,0,0,0,"N6"
0,16,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,1,0,"N6"
0,1,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,1,0,0,"N6"
0,2,0,0,1,0,0,0,0,"N6"
0,0,0,0,1,0,1,0,0,"N6"
1,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,2,2,0,"N6"
0,0,0,0,0,0,1,0,0,"N6"
0,0,0,0,1,0,0,0,1,"N6"
2,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,1,0,"N6"
0,0,0,0,0,0,0,1,0,"N6"
1,0,0,0,0,0,0,1,0,"N6"
0,8,0,0,0,0,0,0,0,"N6"
0,1,0,0,0,0,1,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,1,0,0,0,0,"N6"
0,2,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,1,0,0,0,0,"N6"
0,1,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,1,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
5,2,0,0,0,0,1,0,0,"N6"
2,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,1,0,0,0,0,"N6"
1,0,0,0,2,0,3,0,1,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,1,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
2,4,0,0,0,0,2,0,3,"N6"
1,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,2,0,0,0,0,"N6"
4,0,0,0,1,0,0,0,0,"N6"
3,0,0,0,6,0,0,0,0,"N6"
0,0,0,1,1,1,0,0,0,"N6"
0,0,0,0,1,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,3,0,0,0,1,0,0,0,"N6"
0,0,0,0,1,0,0,0,0,"N6"
3,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,1,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
6,0,0,0,0,0,2,0,2,"N6"
2,0,0,0,0,0,0,0,0,"N6"
0,4,0,0,0,0,0,0,0,"N6"
1,1,0,0,0,0,0,0,1,"N6"
3,0,0,0,0,0,0,0,0,"N6"
1,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
1,0,0,0,0,0,0,0,0,"N6"
0,1,0,0,0,0,1,0,0,"N6"
6,0,0,0,0,0,0,0,0,"N6"
2,0,0,0,1,0,1,0,1,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
1,0,0,0,0,0,0,0,0,"N6"
1,0,0,0,0,0,1,0,0,"N6"
0,0,0,0,0,0,0,0,1,"N6"
0,0,0,0,1,0,0,0,0,"N6"
3,0,0,0,0,0,2,0,0,"N6"
0,0,0,0,1,0,1,0,0,"N6"
1,0,0,0,3,0,0,0,0,"N6"
1,0,0,0,0,0,0,0,0,"N6"
8,0,0,0,0,0,1,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,1,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
2,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
1,9,0,0,0,0,1,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
3,0,0,0,1,0,1,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,1,0,0,0,0,0,0,0,"N6"
0,0,0,0,1,0,0,0,0,"N6"
6,0,1,0,1,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,2,0,0,0,0,0,1,0,"N6"
0,0,0,0,1,0,0,0,0,"N6"
0,0,0,0,0,0,1,0,0,"N6"
0,0,0,0,1,0,1,0,2,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,2,0,0,0,0,0,1,0,"N6"
0,0,1,0,2,0,0,0,3,"N6"
0,1,0,1,1,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,1,0,0,"N6"
0,0,0,0,2,0,0,0,0,"N6"
0,0,0,1,2,0,0,0,0,"N6"
5,1,0,0,0,0,0,0,0,"N6"
0,21,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,3,0,0,0,0,0,0,0,"N6"
0,0,0,0,1,0,0,0,0,"N6"
0,0,0,0,1,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
1,0,1,0,0,0,1,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,1,0,0,0,0,"N6"
1,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,4,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
5,0,0,0,0,0,1,0,0,"N6"
0,0,0,0,1,0,0,0,0,"N6"
2,0,0,0,1,0,2,0,2,"N6"
0,0,0,0,0,0,0,0,1,"N6"
0,0,0,0,0,0,0,0,0,"N6"
1,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,1,0,0,0,0,"N6"
4,0,0,0,0,0,1,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,2,0,0,0,3,"N6"
2,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,1,0,0,0,0,"N6"
0,2,0,0,1,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,1,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
1,0,0,0,0,0,0,0,1,"N6"
1,0,0,0,1,0,0,0,0,"N6"
0,0,0,1,3,0,0,0,1,"N6"
1,0,0,0,0,0,0,0,0,"N6"
2,1,0,0,0,0,0,0,0,"N6"
0,0,0,0,2,0,0,0,0,"N6"
3,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,12,0,0,0,0,0,0,0,"N6"
1,0,0,0,0,0,0,0,1,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
3,0,0,0,0,0,1,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
1,0,0,0,1,0,0,0,1,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,2,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,6,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,1,0,0,"N6"
1,0,0,0,1,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,1,0,"N6"
0,1,0,0,0,0,0,0,2,"N6"
0,0,0,0,2,0,0,0,0,"N6"
1,0,0,0,0,0,1,0,0,"N6"
0,0,0,0,3,0,0,0,1,"N6"
1,1,0,0,1,0,0,0,0,"N6"
0,8,0,0,0,0,0,0,0,"N6"
0,1,0,0,0,0,1,0,0,"N6"
1,0,0,1,0,0,0,0,0,"N6"
6,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,2,0,0,0,3,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,1,0,1,0,0,"N6"
1,0,0,0,1,0,0,0,0,"N6"
0,11,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
1,0,0,0,1,0,1,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
1,28,0,0,0,0,0,3,0,"N6"
0,0,0,0,1,0,0,0,0,"N6"
0,0,0,0,0,0,1,0,0,"N6"
1,0,0,0,0,0,0,0,0,"N6"
0,1,0,0,0,0,0,0,0,"N6"
1,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,1,0,0,"N6"
0,0,0,0,1,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
1,0,0,0,0,0,1,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,1,0,0,0,0,0,0,"N6"
1,0,0,0,0,0,2,0,1,"N6"
0,0,0,1,1,0,0,0,0,"N6"
1,0,0,0,1,0,2,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
1,0,0,0,0,0,0,0,0,"N6"
0,5,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,3,0,0,0,0,"N6"
1,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,2,0,0,0,2,"N6"
0,0,0,0,0,0,0,0,0,"N6"
1,0,0,0,0,0,0,0,0,"N6"
0,0,0,1,0,0,2,0,2,"N6"
0,0,0,0,1,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,1,0,0,0,0,0,0,0,"N6"
0,0,0,0,1,0,0,0,0,"N6"
0,0,0,0,3,0,0,0,1,"N6"
0,0,0,0,0,0,0,0,0,"N6"
2,0,0,0,1,0,0,1,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
1,0,0,0,0,0,0,0,0,"N6"
1,0,0,0,0,0,1,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,3,0,0,0,0,"N6"
2,0,0,0,0,0,0,0,0,"N6"
6,0,0,0,0,0,0,0,0,"N6"
0,12,0,0,2,0,0,0,0,"N6"
0,6,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,1,0,0,0,0,"N6"
1,1,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,1,1,8,0,3,3,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,2,0,0,0,1,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
3,0,0,0,0,1,0,0,0,"N6"
0,0,0,0,5,0,0,0,0,"N6"
0,0,0,0,1,0,1,0,1,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,1,0,0,0,0,"N6"
0,0,0,0,0,0,1,0,0,"N6"
0,0,0,0,2,0,1,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,6,0,0,0,0,0,0,0,"N6"
7,0,1,0,1,0,1,0,0,"N6"
4,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,151,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,1,0,0,0,0,2,0,0,"N6"
0,0,0,0,0,0,0,0,1,"N6"
0,0,0,0,2,0,0,0,0,"N6"
2,2,0,0,0,0,0,0,0,"N6"
0,0,0,0,3,0,0,0,3,"N6"
0,0,0,0,0,0,1,0,0,"N6"
0,1,0,0,0,0,1,0,0,"N6"
2,0,0,0,0,0,0,0,0,"N6"
1,0,0,0,0,0,0,0,0,"N6"
0,0,1,0,2,0,0,0,0,"N6"
2,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,1,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
3,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
4,0,0,0,0,0,1,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,2,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,1,0,0,0,0,"N6"
0,0,0,1,1,0,0,0,0,"N6"
0,2,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
1,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,1,1,"N6"
0,2,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,1,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
3,0,0,0,1,0,0,0,0,"N6"
4,0,0,0,0,0,1,0,0,"N6"
0,0,0,0,1,0,0,0,1,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,2,0,0,0,0,0,0,0,"N6"
1,0,0,0,0,0,1,0,0,"N6"
3,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
1,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
2,0,0,0,0,0,0,0,0,"N6"
1,0,0,0,0,0,1,0,0,"N6"
1,0,0,0,0,0,0,0,0,"N6"
1,0,0,0,0,0,0,0,0,"N6"
1,0,0,0,0,0,1,0,0,"N6"
0,0,0,0,0,0,0,0,1,"N6"
0,0,0,0,1,0,0,0,0,"N6"
0,1,0,0,0,0,0,0,0,"N6"
0,0,0,0,1,0,0,0,0,"N6"
0,0,0,0,0,0,1,0,0,"N6"
0,0,0,0,1,0,0,0,0,"N6"
2,0,0,0,0,0,1,0,0,"N6"
0,0,0,0,1,0,1,0,1,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,1,0,0,"N6"
0,0,0,0,0,0,2,0,0,"N6"
1,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,1,0,0,0,1,"N6"
0,0,0,0,0,0,2,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
1,0,0,0,0,0,1,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,1,0,0,0,0,0,0,0,"N6"
0,1,0,0,0,0,0,0,0,"N6"
1,0,0,0,0,0,0,0,0,"N6"
0,4,3,0,0,0,1,0,0,"N6"
0,0,0,0,1,0,1,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,1,0,0,0,0,"N6"
0,1,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,1,0,0,2,0,0,"N6"
2,0,0,0,0,0,1,0,0,"N6"
1,1,0,0,0,0,0,0,0,"N6"
0,2,0,0,0,0,0,0,1,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,3,0,0,0,0,0,1,0,"N6"
16,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,1,1,0,1,0,0,"N6"
2,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,2,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
1,1,0,0,0,0,0,0,0,"N6"
0,0,0,0,1,0,0,0,0,"N6"
0,0,0,0,1,0,0,0,0,"N6"
0,2,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,1,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,2,0,1,0,4,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,1,0,0,0,0,"N6"
1,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,3,0,0,0,0,"N6"
11,0,0,0,1,0,0,0,0,"N6"
0,0,0,0,1,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,1,"N6"
2,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,1,"N6"
1,1,0,0,0,0,1,0,0,"N6"
0,0,0,0,0,0,0,0,1,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
1,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,1,0,0,0,0,"N6"
1,0,0,0,0,0,0,0,1,"N6"
2,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,1,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
3,0,0,0,1,0,1,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,1,0,1,"N6"
2,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
1,10,0,0,0,0,0,0,0,"N6"
0,1,0,0,1,0,0,0,0,"N6"
0,0,0,0,0,0,1,0,0,"N6"
0,3,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,1,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,1,"N6"
4,0,0,0,0,0,0,0,0,"N6"
0,27,0,0,1,0,0,0,0,"N6"
0,0,0,0,1,0,0,0,0,"N6"
0,1,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,2,0,0,"N6"
1,0,0,0,0,0,0,0,1,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,1,0,0,0,"N6"
1,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,1,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
1,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,1,0,0,"N6"
0,0,0,0,1,0,0,0,0,"N6"
0,0,0,0,1,0,1,0,0,"N6"
0,0,0,0,1,0,5,0,1,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,1,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,1,0,0,0,0,"N6"
0,1,0,0,0,0,0,0,0,"N6"
0,46,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,1,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
10,0,0,0,1,0,0,0,0,"N6"
2,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,2,0,"N6"
0,8,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,2,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,1,0,0,1,0,2,0,2,"N6"
1,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
1,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,1,0,0,"N6"
1,0,0,0,0,0,0,0,0,"N6"
2,54,0,0,0,0,0,0,0,"N6"
0,0,0,0,2,0,0,0,0,"N6"
0,0,0,0,1,0,1,0,0,"N6"
0,0,0,0,0,0,2,0,0,"N6"
4,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
11,0,0,0,1,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
2,31,0,0,0,0,4,0,0,"N6"
0,1,0,0,0,0,0,0,0,"N6"
3,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
4,0,0,0,1,0,0,0,0,"N6"
0,7,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,1,0,0,"N6"
0,0,0,0,1,0,0,0,2,"N6"
5,0,0,1,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,2,0,0,1,3,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,1,0,0,0,0,"N6"
0,0,0,0,0,1,0,0,0,"N6"
0,0,0,0,1,0,1,0,0,"N6"
0,1,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
2,3,0,1,0,0,0,0,0,"N6"
1,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,1,0,0,0,0,"N6"
0,0,0,0,0,0,1,0,0,"N6"
2,0,0,0,1,0,1,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,1,0,0,0,0,1,0,0,"N6"
0,0,0,0,2,0,1,0,1,"N6"
0,0,0,0,0,0,0,0,0,"N6"
4,0,0,0,0,0,0,0,0,"N6"
0,10,0,0,0,0,1,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,1,0,0,0,0,0,0,0,"N6"
2,0,0,0,0,0,0,0,0,"N6"
2,10,0,0,1,0,0,0,0,"N6"
